               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 324,            0.017719,           0.0039371,             0.00142,                   1,                   1,               0.995,              0.8968,            0.011672,           0.0025265,           0.0014784,           0.0036046,           0.0036046,           0.0036046
                 325,            0.018515,           0.0041355,           0.0015179,                   1,                   1,               0.995,             0.90545,           0.0099934,           0.0024798,           0.0015039,           0.0035848,           0.0035848,           0.0035848
                 326,            0.013495,           0.0040528,           0.0015151,             0.99999,                   1,               0.995,             0.90575,            0.010329,            0.002501,           0.0015249,            0.003565,            0.003565,            0.003565
                 327,            0.012139,           0.0036261,           0.0015702,                   1,                   1,               0.995,              0.9099,           0.0095922,            0.002449,           0.0015176,           0.0035452,           0.0035452,           0.0035452
                 328,            0.013568,           0.0036422,           0.0015098,                   1,                   1,               0.995,             0.91905,           0.0090488,           0.0023994,           0.0015051,           0.0035254,           0.0035254,           0.0035254
                 329,            0.013348,           0.0038508,           0.0014694,             0.99999,                   1,               0.995,             0.92007,           0.0091341,           0.0024012,           0.0014848,           0.0035056,           0.0035056,           0.0035056
                 330,              0.0125,           0.0039316,           0.0014251,                   1,                   1,               0.995,             0.92592,           0.0088958,           0.0023515,            0.001455,           0.0034858,           0.0034858,           0.0034858
                 331,            0.012275,            0.003637,            0.001391,                   1,                   1,               0.995,             0.91608,           0.0098221,           0.0024043,           0.0014217,            0.003466,            0.003466,            0.003466
                 332,            0.017734,           0.0043481,           0.0013894,                   1,                   1,               0.995,             0.91704,            0.010171,           0.0024082,           0.0014142,           0.0034462,           0.0034462,           0.0034462
                 333,            0.017935,           0.0038951,            0.001385,                   1,                   1,               0.995,             0.90337,             0.01055,           0.0024602,           0.0014315,           0.0034264,           0.0034264,           0.0034264
                 334,            0.012975,            0.003879,            0.001453,                   1,                   1,               0.995,             0.91261,           0.0093643,           0.0024495,           0.0014493,           0.0034066,           0.0034066,           0.0034066
                 335,            0.013005,           0.0039835,           0.0014886,                   1,                   1,               0.995,             0.90719,           0.0094674,           0.0024433,           0.0014506,           0.0033868,           0.0033868,           0.0033868
                 336,            0.014775,           0.0038539,           0.0014607,             0.99999,                   1,               0.995,             0.91004,           0.0098957,           0.0024369,           0.0014502,            0.003367,            0.003367,            0.003367
                 337,            0.015176,           0.0038863,           0.0014586,             0.99999,                   1,               0.995,             0.91892,           0.0094486,           0.0024126,           0.0014566,           0.0033472,           0.0033472,           0.0033472
                 338,            0.011634,           0.0034299,           0.0014442,                   1,                   1,               0.995,             0.91711,           0.0094083,           0.0024028,           0.0014479,           0.0033274,           0.0033274,           0.0033274
                 339,            0.012177,           0.0036987,           0.0014358,             0.99999,                   1,               0.995,             0.91443,           0.0099921,           0.0024149,           0.0014245,           0.0033076,           0.0033076,           0.0033076
                 340,            0.015867,           0.0037448,           0.0013755,             0.99999,                   1,               0.995,               0.915,           0.0097979,           0.0024307,           0.0014155,           0.0032878,           0.0032878,           0.0032878
                 341,            0.015502,           0.0041011,           0.0013996,             0.99999,                   1,               0.995,             0.91602,           0.0094628,           0.0023955,           0.0014181,            0.003268,            0.003268,            0.003268
                 342,            0.011783,           0.0038263,           0.0014448,                   1,                   1,               0.995,             0.91263,           0.0089327,           0.0023967,             0.00142,           0.0032482,           0.0032482,           0.0032482
                 343,            0.012208,           0.0035956,           0.0013999,                   1,                   1,               0.995,             0.90402,           0.0092542,           0.0024315,           0.0014089,           0.0032284,           0.0032284,           0.0032284
                 344,            0.012971,           0.0038912,           0.0013945,             0.99999,                   1,               0.995,             0.91071,           0.0088739,           0.0024219,           0.0013977,           0.0032086,           0.0032086,           0.0032086
                 345,            0.014998,           0.0039539,           0.0013564,             0.99999,                   1,               0.995,             0.91039,            0.010088,           0.0024618,           0.0013883,           0.0031888,           0.0031888,           0.0031888
                 346,            0.013347,           0.0039304,           0.0013786,                   1,                   1,               0.995,             0.91992,           0.0087595,           0.0023758,           0.0013789,            0.003169,            0.003169,            0.003169
                 347,            0.012427,           0.0038791,           0.0013413,             0.99999,                   1,               0.995,             0.91273,           0.0094669,           0.0023874,           0.0013604,           0.0031492,           0.0031492,           0.0031492
                 348,            0.013131,           0.0036078,           0.0013243,             0.99999,                   1,               0.995,             0.91809,           0.0085549,           0.0023178,           0.0013552,           0.0031294,           0.0031294,           0.0031294
                 349,            0.012837,           0.0038695,           0.0013331,                   1,                   1,               0.995,             0.91817,           0.0085744,            0.002288,           0.0013472,           0.0031096,           0.0031096,           0.0031096
                 350,            0.012083,           0.0035345,           0.0013516,                   1,                   1,               0.995,             0.92017,           0.0087048,           0.0022861,           0.0013453,           0.0030898,           0.0030898,           0.0030898
                 351,            0.012936,           0.0038294,           0.0013487,                   1,                   1,               0.995,             0.91701,           0.0092198,           0.0023096,           0.0013426,             0.00307,             0.00307,             0.00307
                 352,            0.015449,           0.0042325,           0.0013618,                   1,                   1,               0.995,             0.91311,           0.0094213,           0.0023361,           0.0013441,           0.0030502,           0.0030502,           0.0030502
                 353,            0.014656,           0.0036396,           0.0013699,                   1,                   1,               0.995,             0.91535,           0.0090369,           0.0023318,           0.0013576,           0.0030304,           0.0030304,           0.0030304
                 354,            0.011709,           0.0039221,           0.0014201,                   1,                   1,               0.995,               0.922,           0.0084507,           0.0023384,             0.00137,           0.0030106,           0.0030106,           0.0030106
                 355,            0.011901,           0.0035091,           0.0013517,                   1,                   1,               0.995,             0.92458,           0.0087869,           0.0023506,           0.0013643,           0.0029908,           0.0029908,           0.0029908
                 356,            0.012389,           0.0037268,           0.0013417,                   1,                   1,               0.995,             0.92698,           0.0084147,           0.0023154,           0.0013575,            0.002971,            0.002971,            0.002971
                 357,            0.012287,           0.0038114,           0.0013239,             0.99999,                   1,               0.995,              0.9253,           0.0088477,           0.0023344,           0.0013488,           0.0029512,           0.0029512,           0.0029512
                 358,            0.012527,           0.0037396,           0.0013451,                   1,                   1,               0.995,             0.92758,           0.0084211,           0.0023333,           0.0013377,           0.0029314,           0.0029314,           0.0029314
                 359,             0.01136,           0.0037162,           0.0012943,             0.99999,                   1,               0.995,             0.91134,           0.0092618,           0.0023444,           0.0013088,           0.0029116,           0.0029116,           0.0029116
                 360,            0.015183,           0.0037485,           0.0013066,                   1,                   1,               0.995,             0.90532,            0.010055,           0.0023827,            0.001297,           0.0028918,           0.0028918,           0.0028918
                 361,            0.015416,           0.0039862,           0.0012739,                   1,                   1,               0.995,             0.91116,           0.0095228,           0.0023324,           0.0013006,            0.002872,            0.002872,            0.002872
                 362,            0.012792,           0.0038701,           0.0013332,             0.99999,                   1,               0.995,             0.91045,           0.0090048,           0.0023167,           0.0013069,           0.0028522,           0.0028522,           0.0028522
                 363,            0.011265,            0.003812,           0.0012888,                   1,                   1,               0.995,             0.92246,           0.0086711,           0.0023109,           0.0013096,           0.0028324,           0.0028324,           0.0028324
                 364,            0.012585,           0.0040371,           0.0013229,                   1,                   1,               0.995,             0.92173,            0.008407,           0.0023007,           0.0013078,           0.0028126,           0.0028126,           0.0028126
                 365,            0.012531,           0.0035787,           0.0013168,                   1,             0.99999,               0.995,             0.92472,           0.0084137,           0.0023163,           0.0013032,           0.0027928,           0.0027928,           0.0027928
                 366,            0.010404,           0.0032984,           0.0012808,             0.99999,                   1,               0.995,             0.93028,           0.0085952,           0.0023013,           0.0012925,            0.002773,            0.002773,            0.002773
                 367,            0.011797,           0.0034757,            0.001273,             0.99999,                   1,               0.995,             0.92801,           0.0082495,           0.0022795,           0.0012714,           0.0027532,           0.0027532,           0.0027532
                 368,            0.011936,           0.0038323,           0.0012128,                   1,                   1,               0.995,             0.93034,           0.0084237,           0.0022731,           0.0012587,           0.0027334,           0.0027334,           0.0027334
                 369,            0.013326,           0.0038255,           0.0012574,                   1,                   1,               0.995,             0.92814,           0.0087502,           0.0022928,            0.001248,           0.0027136,           0.0027136,           0.0027136
                 370,            0.012155,           0.0036327,           0.0012408,             0.99999,                   1,               0.995,             0.92487,           0.0085936,            0.002262,           0.0012385,           0.0026938,           0.0026938,           0.0026938
                 371,            0.011507,           0.0040639,           0.0012259,                   1,                   1,               0.995,             0.92897,           0.0087656,           0.0022713,           0.0012286,            0.002674,            0.002674,            0.002674
                 372,            0.012929,           0.0038556,           0.0012312,                   1,                   1,               0.995,             0.93586,            0.008725,           0.0022841,           0.0012235,           0.0026542,           0.0026542,           0.0026542
                 373,            0.013178,           0.0035917,           0.0012325,                   1,                   1,               0.995,             0.92491,           0.0090541,           0.0023113,           0.0012191,           0.0026344,           0.0026344,           0.0026344
                 374,            0.011332,           0.0033699,           0.0012336,                   1,                   1,               0.995,             0.91927,           0.0083924,           0.0022702,           0.0012191,           0.0026146,           0.0026146,           0.0026146
                 375,            0.010581,           0.0035466,           0.0012309,             0.99999,                   1,               0.995,             0.92277,           0.0089927,           0.0022777,           0.0012127,           0.0025948,           0.0025948,           0.0025948
                 376,            0.012855,            0.003783,            0.001236,             0.99999,                   1,               0.995,             0.92657,           0.0083112,           0.0022416,            0.001209,            0.002575,            0.002575,            0.002575
                 377,            0.012842,           0.0039108,           0.0012024,                   1,                   1,               0.995,             0.92026,           0.0081018,           0.0022299,           0.0012076,           0.0025552,           0.0025552,           0.0025552
                 378,            0.011697,           0.0036002,           0.0012241,                   1,                   1,               0.995,             0.92433,           0.0083873,           0.0022428,           0.0012101,           0.0025354,           0.0025354,           0.0025354
                 379,            0.011229,           0.0035609,           0.0012178,                   1,                   1,               0.995,             0.92339,           0.0082531,           0.0022225,           0.0012039,           0.0025156,           0.0025156,           0.0025156
                 380,            0.011138,           0.0033565,           0.0011522,             0.99999,                   1,               0.995,             0.92242,           0.0084442,           0.0022219,           0.0011997,           0.0024958,           0.0024958,           0.0024958
                 381,            0.012807,           0.0038402,           0.0012137,                   1,                   1,               0.995,             0.93495,           0.0088048,           0.0022165,           0.0011991,            0.002476,            0.002476,            0.002476
                 382,            0.011974,           0.0036252,           0.0012171,             0.99999,                   1,               0.995,             0.93032,           0.0080943,           0.0021883,           0.0012034,           0.0024562,           0.0024562,           0.0024562
                 383,            0.010983,           0.0033657,           0.0011966,                   1,                   1,               0.995,             0.93115,           0.0079988,           0.0022081,           0.0012057,           0.0024364,           0.0024364,           0.0024364
                 384,            0.011508,           0.0034994,           0.0012066,                   1,                   1,               0.995,             0.93012,           0.0080043,           0.0022121,           0.0012027,           0.0024166,           0.0024166,           0.0024166
                 385,            0.011871,           0.0035587,           0.0011841,                   1,                   1,               0.995,             0.93968,           0.0080273,           0.0022137,           0.0011999,           0.0023968,           0.0023968,           0.0023968
                 386,            0.011335,           0.0033497,           0.0012123,             0.99999,                   1,               0.995,             0.94183,           0.0079305,           0.0022048,           0.0011965,            0.002377,            0.002377,            0.002377
                 387,            0.010488,           0.0035641,           0.0011703,                   1,                   1,               0.995,             0.93297,           0.0079008,           0.0022118,           0.0011843,           0.0023572,           0.0023572,           0.0023572
                 388,             0.01222,            0.003599,           0.0011756,             0.99999,                   1,               0.995,             0.92484,           0.0080033,           0.0022141,           0.0011817,           0.0023374,           0.0023374,           0.0023374
                 389,            0.012161,           0.0033162,           0.0011857,                   1,                   1,               0.995,              0.9257,           0.0080464,           0.0022123,           0.0011778,           0.0023176,           0.0023176,           0.0023176
                 390,            0.011324,           0.0033303,           0.0011669,                   1,                   1,               0.995,             0.93261,           0.0082639,             0.00222,           0.0011746,           0.0022978,           0.0022978,           0.0022978
                 391,            0.011708,           0.0036613,           0.0011673,                   1,                   1,               0.995,             0.93262,           0.0077848,           0.0021681,           0.0011732,            0.002278,            0.002278,            0.002278
                 392,            0.011924,           0.0038733,           0.0011659,                   1,                   1,               0.995,             0.93535,           0.0076309,           0.0021509,           0.0011704,           0.0022582,           0.0022582,           0.0022582
                 393,            0.012395,           0.0035187,           0.0011626,             0.99999,                   1,               0.995,              0.9313,           0.0080218,           0.0021654,            0.001167,           0.0022384,           0.0022384,           0.0022384
                 394,             0.01181,           0.0037293,            0.001185,                   1,                   1,               0.995,             0.93269,           0.0082605,           0.0021771,           0.0011649,           0.0022186,           0.0022186,           0.0022186
                 395,            0.011258,           0.0036024,           0.0011682,                   1,                   1,               0.995,             0.93311,           0.0077889,           0.0021521,           0.0011624,           0.0021988,           0.0021988,           0.0021988
                 396,            0.010399,            0.003281,           0.0011694,                   1,                   1,               0.995,             0.94065,           0.0079065,            0.002145,           0.0011599,            0.002179,            0.002179,            0.002179
                 397,             0.01132,           0.0036748,           0.0011427,                   1,                   1,               0.995,             0.93025,           0.0079664,           0.0021524,           0.0011509,           0.0021592,           0.0021592,           0.0021592
                 398,            0.011722,           0.0035244,           0.0011189,             0.99999,                   1,               0.995,             0.93287,           0.0078683,           0.0021536,           0.0011409,           0.0021394,           0.0021394,           0.0021394
                 399,             0.01092,           0.0032536,           0.0011231,             0.99999,                   1,               0.995,             0.93455,           0.0076208,           0.0021544,           0.0011367,           0.0021196,           0.0021196,           0.0021196
                 400,            0.012175,           0.0034217,           0.0011379,                   1,                   1,               0.995,             0.93271,           0.0078371,           0.0021629,           0.0011383,           0.0020998,           0.0020998,           0.0020998
                 401,            0.011742,           0.0038599,           0.0011378,             0.99999,                   1,               0.995,             0.93596,           0.0075535,           0.0021553,           0.0011366,             0.00208,             0.00208,             0.00208
                 402,            0.010383,           0.0033461,           0.0011295,                   1,                   1,               0.995,             0.93973,           0.0077864,           0.0021589,           0.0011341,           0.0020602,           0.0020602,           0.0020602
                 403,            0.012199,           0.0038222,           0.0011433,                   1,                   1,               0.995,             0.93843,           0.0077398,           0.0021547,           0.0011322,           0.0020404,           0.0020404,           0.0020404
                 404,            0.012164,           0.0037086,           0.0011462,                   1,                   1,               0.995,              0.9396,            0.007763,           0.0021509,           0.0011296,           0.0020206,           0.0020206,           0.0020206
                 405,            0.011288,           0.0035472,            0.001156,                   1,                   1,               0.995,             0.93386,            0.007725,           0.0021489,           0.0011318,           0.0020008,           0.0020008,           0.0020008
                 406,            0.010547,           0.0033949,           0.0011434,                   1,                   1,               0.995,             0.93659,            0.007716,           0.0021609,           0.0011296,            0.001981,            0.001981,            0.001981
                 407,            0.010073,           0.0035458,           0.0011219,                   1,                   1,               0.995,             0.94199,           0.0073746,           0.0021352,           0.0011239,           0.0019612,           0.0019612,           0.0019612
                 408,             0.01023,           0.0034588,           0.0011197,                   1,                   1,               0.995,             0.93738,           0.0077269,           0.0021586,           0.0011174,           0.0019414,           0.0019414,           0.0019414
                 409,            0.011009,           0.0033287,           0.0011313,                   1,                   1,               0.995,             0.93999,           0.0074578,           0.0021511,           0.0011093,           0.0019216,           0.0019216,           0.0019216
                 410,             0.01011,           0.0033839,           0.0011012,                   1,                   1,               0.995,             0.93631,           0.0072778,           0.0021379,           0.0011017,           0.0019018,           0.0019018,           0.0019018
                 411,           0.0096716,           0.0035199,           0.0010783,                   1,                   1,               0.995,             0.93456,           0.0074697,           0.0021407,           0.0010936,            0.001882,            0.001882,            0.001882
                 412,            0.012171,           0.0036577,           0.0010751,             0.99999,                   1,               0.995,             0.93924,           0.0081309,           0.0021742,           0.0010872,           0.0018622,           0.0018622,           0.0018622
                 413,            0.011552,           0.0036843,           0.0010737,                   1,                   1,               0.995,             0.93416,           0.0074628,           0.0021559,           0.0010778,           0.0018424,           0.0018424,           0.0018424
                 414,            0.010104,           0.0034314,           0.0010675,                   1,                   1,               0.995,             0.93966,           0.0071579,           0.0021373,           0.0010677,           0.0018226,           0.0018226,           0.0018226
                 415,            0.010196,           0.0033479,           0.0010438,             0.99999,                   1,               0.995,             0.94332,           0.0073664,           0.0021452,            0.001058,           0.0018028,           0.0018028,           0.0018028
                 416,           0.0098519,           0.0034345,           0.0010618,                   1,                   1,               0.995,             0.94486,           0.0070733,           0.0021303,           0.0010503,            0.001783,            0.001783,            0.001783
                 417,           0.0094148,           0.0031595,           0.0010322,             0.99999,                   1,               0.995,             0.94661,           0.0072394,           0.0021323,           0.0010398,           0.0017632,           0.0017632,           0.0017632
                 418,           0.0099713,           0.0033264,           0.0010125,                   1,                   1,               0.995,             0.94229,           0.0072778,           0.0021348,           0.0010293,           0.0017434,           0.0017434,           0.0017434
                 419,           0.0092147,           0.0034778,          0.00098948,             0.99999,                   1,               0.995,             0.94133,           0.0071095,           0.0021296,           0.0010166,           0.0017236,           0.0017236,           0.0017236
                 420,             0.01002,           0.0032758,           0.0010106,             0.99999,                   1,               0.995,             0.94622,           0.0070887,           0.0021254,           0.0010088,           0.0017038,           0.0017038,           0.0017038
                 421,            0.010721,           0.0035418,          0.00099021,                   1,                   1,               0.995,             0.94807,           0.0073803,           0.0021373,          0.00099716,            0.001684,            0.001684,            0.001684
                 422,           0.0099066,            0.003518,          0.00097945,                   1,                   1,               0.995,             0.95217,             0.00714,            0.002116,          0.00098819,           0.0016642,           0.0016642,           0.0016642
                 423,           0.0096145,           0.0032335,          0.00098649,                   1,                   1,               0.995,             0.94542,           0.0069564,           0.0020898,          0.00097863,           0.0016444,           0.0016444,           0.0016444
                 424,            0.010269,           0.0034635,          0.00097228,                   1,                   1,               0.995,             0.95058,            0.007371,           0.0020996,          0.00097238,           0.0016246,           0.0016246,           0.0016246
                 425,            0.010723,           0.0030472,           0.0009224,                   1,                   1,               0.995,             0.94179,           0.0070274,           0.0020817,          0.00096302,           0.0016048,           0.0016048,           0.0016048
                 426,           0.0098038,           0.0034564,          0.00095255,                   1,                   1,               0.995,             0.95064,           0.0070255,           0.0020686,          0.00095732,            0.001585,            0.001585,            0.001585
                 427,           0.0099204,           0.0032533,          0.00095232,                   1,                   1,               0.995,             0.94873,            0.007035,           0.0020819,            0.000952,           0.0015652,           0.0015652,           0.0015652
                 428,            0.010327,           0.0037663,          0.00092339,             0.99999,                   1,               0.995,             0.95289,           0.0071136,           0.0020766,          0.00094716,           0.0015454,           0.0015454,           0.0015454
                 429,            0.010275,           0.0034609,          0.00093984,                   1,                   1,               0.995,             0.95398,           0.0070553,           0.0020673,          0.00094459,           0.0015256,           0.0015256,           0.0015256
                 430,           0.0091704,           0.0032525,          0.00092853,             0.99999,                   1,               0.995,             0.95007,           0.0070992,           0.0020754,          0.00093977,           0.0015058,           0.0015058,           0.0015058
                 431,           0.0094641,           0.0031649,          0.00092711,             0.99999,                   1,               0.995,             0.95041,           0.0070396,           0.0020782,          0.00093549,            0.001486,            0.001486,            0.001486
                 432,           0.0093232,           0.0032319,           0.0009293,                   1,                   1,               0.995,             0.94935,           0.0069315,           0.0020727,          0.00093045,           0.0014662,           0.0014662,           0.0014662
                 433,            0.009889,           0.0035981,          0.00093057,             0.99999,                   1,               0.995,             0.94886,           0.0069494,           0.0020826,          0.00092128,           0.0014464,           0.0014464,           0.0014464
                 434,           0.0090521,           0.0030328,          0.00089584,                   1,                   1,               0.995,             0.95316,           0.0068476,           0.0020818,          0.00091263,           0.0014266,           0.0014266,           0.0014266
                 435,           0.0092692,           0.0033664,          0.00089189,                   1,                   1,               0.995,             0.94832,           0.0069466,           0.0020869,          0.00090384,           0.0014068,           0.0014068,           0.0014068
                 436,           0.0093154,           0.0033828,          0.00089392,                   1,                   1,               0.995,             0.94906,           0.0070314,           0.0020771,          0.00089958,            0.001387,            0.001387,            0.001387
                 437,           0.0098754,           0.0030012,          0.00087597,                   1,                   1,               0.995,              0.9481,           0.0069113,           0.0020674,          0.00089385,           0.0013672,           0.0013672,           0.0013672
                 438,           0.0099387,           0.0035908,          0.00089998,                   1,                   1,               0.995,             0.94381,           0.0070384,           0.0020642,          0.00089163,           0.0013474,           0.0013474,           0.0013474
                 439,           0.0094623,           0.0031711,          0.00088692,             0.99999,                   1,               0.995,             0.94548,           0.0069223,           0.0020561,          0.00088728,           0.0013276,           0.0013276,           0.0013276
                 440,           0.0091126,           0.0034729,          0.00087156,                   1,                   1,               0.995,              0.9459,           0.0068714,           0.0020475,          0.00088445,           0.0013078,           0.0013078,           0.0013078
                 441,           0.0095742,           0.0030325,           0.0008665,                   1,                   1,               0.995,             0.94656,           0.0068771,           0.0020346,           0.0008798,            0.001288,            0.001288,            0.001288
                 442,           0.0094566,           0.0031266,          0.00087324,             0.99999,                   1,               0.995,             0.94775,           0.0068333,           0.0020353,          0.00087623,           0.0012682,           0.0012682,           0.0012682
                 443,           0.0094315,           0.0033914,          0.00088219,             0.99999,                   1,               0.995,             0.94806,           0.0069146,           0.0020418,          0.00087365,           0.0012484,           0.0012484,           0.0012484
                 444,           0.0093235,           0.0032741,          0.00086669,                   1,                   1,               0.995,             0.95499,           0.0068222,           0.0020378,          0.00087207,           0.0012286,           0.0012286,           0.0012286
                 445,            0.010191,            0.003149,          0.00087973,             0.99999,                   1,               0.995,             0.94699,             0.00671,           0.0020382,          0.00086946,           0.0012088,           0.0012088,           0.0012088
                 446,           0.0090629,           0.0031957,          0.00086498,                   1,                   1,               0.995,             0.94996,           0.0066135,           0.0020425,          0.00086804,            0.001189,            0.001189,            0.001189
                 447,           0.0089293,           0.0032506,          0.00085959,                   1,                   1,               0.995,             0.95175,           0.0064692,           0.0020454,           0.0008638,           0.0011692,           0.0011692,           0.0011692
                 448,           0.0088022,           0.0034455,          0.00083907,                   1,                   1,               0.995,             0.95156,           0.0066206,           0.0020547,          0.00085919,           0.0011494,           0.0011494,           0.0011494
                 449,           0.0093757,           0.0036365,          0.00085334,             0.99999,                   1,               0.995,             0.95187,           0.0065204,           0.0020463,          0.00085417,           0.0011296,           0.0011296,           0.0011296
                 450,           0.0085729,           0.0033038,          0.00092246,             0.99999,                   1,               0.995,             0.95345,            0.006528,           0.0020382,          0.00084789,           0.0011098,           0.0011098,           0.0011098
                 451,           0.0093325,           0.0028538,          0.00083705,                   1,                   1,               0.995,             0.95576,            0.006389,           0.0020267,          0.00084217,             0.00109,             0.00109,             0.00109
                 452,           0.0090459,           0.0034671,          0.00083793,                   1,                   1,               0.995,             0.95807,           0.0063342,           0.0020224,          0.00083831,           0.0010702,           0.0010702,           0.0010702
                 453,           0.0087381,           0.0031436,          0.00082468,                   1,                   1,               0.995,             0.95515,            0.006546,           0.0020331,          0.00083177,           0.0010504,           0.0010504,           0.0010504
                 454,           0.0091607,           0.0034228,          0.00082328,                   1,                   1,               0.995,             0.95528,           0.0064631,           0.0020212,          0.00082513,           0.0010306,           0.0010306,           0.0010306
                 455,           0.0085896,           0.0032607,          0.00080894,                   1,                   1,               0.995,             0.96039,           0.0064204,           0.0020098,          0.00081844,           0.0010108,           0.0010108,           0.0010108
                 456,           0.0085407,           0.0033469,          0.00083304,                   1,                   1,               0.995,             0.95514,           0.0065301,           0.0020077,          0.00081467,            0.000991,            0.000991,            0.000991
                 457,           0.0089277,           0.0029965,          0.00081214,             0.99999,                   1,               0.995,             0.95351,           0.0063905,           0.0019944,          0.00080966,           0.0009712,           0.0009712,           0.0009712
                 458,           0.0083912,            0.003109,          0.00081093,             0.99999,                   1,               0.995,             0.95927,           0.0063333,           0.0019946,           0.0008039,           0.0009514,           0.0009514,           0.0009514
                 459,           0.0083273,           0.0031895,          0.00080096,             0.99999,                   1,               0.995,             0.95337,           0.0063186,           0.0019942,          0.00079915,           0.0009316,           0.0009316,           0.0009316
                 460,           0.0082377,           0.0029484,          0.00077382,                   1,                   1,               0.995,             0.95785,           0.0063497,           0.0019923,          0.00079626,           0.0009118,           0.0009118,           0.0009118
                 461,           0.0091247,           0.0032541,          0.00080661,             0.99999,                   1,               0.995,             0.95905,           0.0064143,           0.0019959,          0.00079125,            0.000892,            0.000892,            0.000892
                 462,           0.0087983,           0.0034584,          0.00076892,                   1,                   1,               0.995,             0.95746,           0.0063826,           0.0019915,          0.00078751,           0.0008722,           0.0008722,           0.0008722
                 463,           0.0084577,           0.0031221,          0.00077844,                   1,                   1,               0.995,             0.95738,            0.006322,           0.0019745,          0.00078343,           0.0008524,           0.0008524,           0.0008524
                 464,            0.008874,           0.0030241,          0.00079179,                   1,                   1,               0.995,             0.95744,            0.006361,           0.0019787,          0.00078028,           0.0008326,           0.0008326,           0.0008326
                 465,           0.0086377,            0.003252,          0.00076125,             0.99999,                   1,               0.995,             0.96039,           0.0062895,           0.0019715,          0.00077474,           0.0008128,           0.0008128,           0.0008128
                 466,           0.0091377,           0.0030739,          0.00076431,                   1,                   1,               0.995,             0.96125,           0.0062202,           0.0019655,          0.00077023,            0.000793,            0.000793,            0.000793
                 467,           0.0083921,            0.003293,          0.00076093,                   1,                   1,               0.995,             0.96213,           0.0063012,           0.0019785,          0.00076455,           0.0007732,           0.0007732,           0.0007732
                 468,           0.0079953,           0.0032648,          0.00075659,                   1,                   1,               0.995,              0.9585,           0.0061817,           0.0019749,          0.00076087,           0.0007534,           0.0007534,           0.0007534
                 469,           0.0086328,           0.0030947,          0.00074695,             0.99999,                   1,               0.995,             0.96164,           0.0061633,           0.0019841,          0.00075705,           0.0007336,           0.0007336,           0.0007336
                 470,           0.0080649,           0.0035017,          0.00074523,             0.99999,                   1,               0.995,             0.96081,           0.0061068,            0.001986,          0.00075185,           0.0007138,           0.0007138,           0.0007138
                 471,           0.0087539,           0.0032238,          0.00075693,                   1,                   1,               0.995,             0.95903,           0.0062398,           0.0019939,          0.00074846,            0.000694,            0.000694,            0.000694
                 472,           0.0084459,           0.0030155,          0.00073169,                   1,                   1,               0.995,             0.95767,           0.0061308,           0.0019866,          0.00074649,           0.0006742,           0.0006742,           0.0006742
                 473,           0.0080768,           0.0032367,           0.0007358,                   1,                   1,               0.995,             0.96166,           0.0061153,           0.0019836,          0.00074278,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0090042,           0.0031746,          0.00072476,             0.99999,                   1,               0.995,             0.96212,           0.0061667,           0.0019835,          0.00073899,           0.0006346,           0.0006346,           0.0006346
                 475,           0.0082582,           0.0029846,           0.0007469,             0.99999,                   1,               0.995,              0.9608,            0.006123,            0.001972,          0.00073607,           0.0006148,           0.0006148,           0.0006148
                 476,           0.0078804,           0.0027785,          0.00071815,                   1,                   1,               0.995,             0.96179,           0.0060866,           0.0019636,          0.00073331,            0.000595,            0.000595,            0.000595
                 477,           0.0085415,           0.0031912,          0.00071015,                   1,                   1,               0.995,             0.96288,           0.0061386,           0.0019651,          0.00072938,           0.0005752,           0.0005752,           0.0005752
                 478,           0.0083575,           0.0030804,          0.00072057,             0.99999,                   1,               0.995,             0.96018,           0.0061271,           0.0019644,          0.00072606,           0.0005554,           0.0005554,           0.0005554
                 479,           0.0086729,           0.0033254,          0.00071341,             0.99999,                   1,               0.995,             0.96074,           0.0061432,           0.0019637,          0.00072258,           0.0005356,           0.0005356,           0.0005356
                 480,           0.0085555,           0.0032809,          0.00074553,                   1,                   1,               0.995,              0.9592,           0.0061215,           0.0019651,          0.00072083,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0085629,           0.0032516,          0.00072812,                   1,                   1,               0.995,             0.95928,           0.0061091,            0.001959,          0.00071768,            0.000496,            0.000496,            0.000496
                 482,           0.0083809,           0.0030394,          0.00071339,                   1,                   1,               0.995,             0.95931,           0.0061078,           0.0019586,          0.00071543,           0.0004762,           0.0004762,           0.0004762
                 483,             0.00868,           0.0031244,          0.00072315,                   1,                   1,               0.995,             0.95738,           0.0061755,           0.0019571,          0.00071181,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0080517,           0.0030471,          0.00069556,             0.99999,                   1,               0.995,             0.95903,           0.0062911,           0.0019641,          0.00070925,           0.0004366,           0.0004366,           0.0004366
                 485,           0.0080125,           0.0033278,          0.00071796,                   1,                   1,               0.995,             0.96057,           0.0062679,           0.0019626,          0.00070602,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0080781,           0.0031874,          0.00070853,                   1,                   1,               0.995,             0.96054,           0.0061126,           0.0019515,          0.00070328,            0.000397,            0.000397,            0.000397
